VL1,VL2,VL3,IL1,IL2,IL3,PFL1
134.45,134.6,134.73,11.628,0.879,10.877,0.5
133.7,134.11,134.87,22.722,12.878,10.938,0.68
134.35,134.29,135.75,17.954,9.706,5.567,0.65
134.96,134.63,135.71,10.755,4.021,6.399,0.48
134.94,134.92,135.49,10.478,1.349,8.597,0.48
134.68,134.61,135.22,10.141,1.3,8.249,0.5
134.87,134.59,135.75,9.841,1.953,4.227,0.48
134.9,134.64,135.61,10.56,3.425,5.644,0.48
134.93,134.79,135.46,11.167,1.489,8.689,0.49
134.44,134.59,134.99,17.169,8.442,11.23,0.62
133.83,134.23,134.95,23.886,13.104,12.191,0.68
134.08,134.5,134.92,21.457,12.014,12.674,0.66
134.82,135.14,135.06,11.267,1.724,10.896,0.49
134.78,135.09,135.05,11.039,0.896,10.292,0.49
134.74,134.88,134.79,11.189,3.635,12.781,0.5
134.96,135.02,135.13,8.932,0.894,8.655,0.47
134.77,134.86,135.38,10.286,0.892,7.253,0.48
134.82,134.91,135.31,11.178,2.479,9.784,0.49
134.69,134.89,134.91,10.64,2.019,10.438,0.49
134.59,134.88,134.77,11.454,2.642,11.841,0.49
134.75,134.8,135.19,10.475,3.259,8.928,0.48
134.11,134.46,135.7,19.908,10.189,5.042,0.65
133.93,134.34,135.39,23.465,13.874,10.241,0.69
133.96,134.45,134.69,21.154,11.864,13.13,0.68
134.89,134.89,135.06,10.211,4.233,10.649,0.48
134.89,134.92,135.68,11.057,2.817,5.45,0.47
134.79,134.89,135.32,11.96,4.853,9.476,0.65
134.58,135.14,134.43,17.647,9.355,20.582,0.84
134.02,134.7,134.46,27.89,13.2,23.92,0.9
133.43,134.12,134.65,33.422,16.184,22.577,0.9
134,134.66,134.13,24.739,11.961,26.196,0.92
133.93,134.49,133.19,23.379,13.152,30.434,0.93
133.69,133.93,133.85,23.223,12.995,23.421,0.93
133.69,134.06,133.28,23.452,13.339,26.749,0.93
133.78,134.29,132.83,22.862,12.63,30.31,0.94
133.95,134.41,133.35,22.321,11.623,26.72,0.94
133.93,134.39,133.97,23.332,11.199,24.328,0.93
133.94,134.38,134.12,23.604,11.203,23.93,0.93
133.42,133.9,134.12,30.27,13.925,22.585,0.91
133.11,133.74,133.95,33.71,15.454,23.606,0.91
133.98,134.5,133.37,23.013,11.291,27.436,0.93
134.27,134.53,134.19,22.292,12.038,23.389,0.94
134.28,134.61,134.44,22.617,11.32,22.371,0.93
134.17,134.26,134.2,21.297,11.712,20.502,0.95
134.08,134.39,133.87,22.197,11.283,23.701,0.94
134.31,134.64,133.69,21.422,11.301,24.551,0.94
134.28,134.51,134.31,22.017,11.272,21.661,0.94
134.25,134.6,134.37,22.779,11.266,22.668,0.93
134.05,134.52,134.41,27.51,13.574,24.377,0.94
133.98,134.12,134.67,31.81,17.26,22.381,0.96
134.4,134.71,134.11,24.711,13.403,26.011,0.94
133.71,134.44,134.3,32.251,14.418,24.476,0.89
134.11,134.68,134.93,26.962,11.474,18.817,0.82
135.02,135.21,134.89,16.46,7.205,19.635,0.82
135.1,135.35,135.08,16.342,6.029,18.946,0.82
134.93,135.02,134.86,14.524,6.062,16.837,0.85
134.7,134.95,134.78,14.926,4.863,16.685,0.84
134.18,134.55,134.28,16.113,4.435,18.149,0.84
134.33,134.51,134.36,14.041,4.447,15.483,0.86
134.41,134.59,134.48,14.02,4.444,15.088,0.86
134.32,134.41,134.37,13.506,4.453,14.449,0.87
134.38,134.62,134.5,14.569,4.44,15.808,0.85
134.63,134.79,134.75,13.544,4.44,14.411,0.87
134.74,134.91,134.88,13.564,4.437,14.55,0.87
134.75,135,134.9,14.338,4.43,15.645,0.85
134.65,134.85,134.76,14.219,4.432,15.374,0.86
134.54,134.7,134.86,17.208,6.437,15.578,0.91
134.72,134.85,134.85,14.776,5.622,15.416,0.89
134.91,135.23,135.11,14.874,4.413,16.47,0.85
135.07,135.33,135.3,13.89,4.419,15.175,0.86
135.15,135.4,135.36,13.897,4.416,15.19,0.86
135.16,135.41,135.36,13.896,4.414,15.19,0.86
134.68,135.08,135.41,21.218,9.431,15.221,0.85
134.24,134.69,135.19,23.695,10.874,15.23,0.85
134.77,134.93,134.95,13.824,4.426,15.168,0.87
134.86,135.06,135.1,13.815,4.423,14.937,0.87
134.83,135.12,135.08,14.454,4.421,15.639,0.86
135.04,135.27,135.25,13.865,4.419,14.852,0.86
135.23,135.46,135.43,13.878,4.414,14.884,0.86
135.3,135.57,135.55,13.936,4.412,14.886,0.86
135.15,135.62,135.29,14.871,4.418,17.269,0.84
135.28,135.79,134.93,13.925,4.455,19.046,0.86
135.41,135.78,135.7,13.932,4.411,14.872,0.86
135.11,135.44,135.38,13.873,4.423,14.925,0.86
135.13,135.45,135.43,13.894,4.428,14.927,0.86
135.35,135.71,135.69,13.955,4.42,14.933,0.86
135.42,135.74,135.77,13.954,4.421,14.903,0.86
135.52,135.82,135.86,13.968,4.686,14.968,0.86
135.36,135.64,135.73,13.927,4.653,14.937,0.86
134.87,135.12,135.14,13.798,4.448,15.224,0.87
134.72,135.2,134.32,13.793,4.502,19.768,0.87
134.82,135.12,135.16,13.782,4.446,14.863,0.87
134.8,135.14,135.16,13.798,4.439,14.846,0.87
134.9,135.23,135.25,13.834,4.432,14.843,0.87
134.79,135.11,135.11,13.815,4.434,14.833,0.87
134.77,135.09,135.08,13.773,4.429,14.83,0.87
134.79,135.08,135.1,13.768,4.422,14.822,0.87
134.85,135.2,135.11,13.827,4.422,15.413,0.87
134.76,135.27,134.34,13.83,4.469,19.751,0.87
134.83,135.12,135.15,13.822,4.422,15.023,0.87
134.78,135.06,135.1,13.813,4.417,14.813,0.87
134.84,135.1,135.17,13.839,4.417,14.811,0.87
134.64,134.88,134.95,13.789,4.43,14.805,0.87
134.57,134.83,134.9,14.026,4.433,15.171,0.87
134.78,135.04,135.09,13.73,4.425,14.774,0.87
134.79,135.05,135.1,13.777,4.421,14.772,0.87
134.92,135.43,134.55,13.824,4.463,19.72,0.86
134.97,135.31,135.17,13.813,4.422,15.795,0.86
134.77,135.08,135.12,13.766,4.416,14.759,0.87
134.88,135.16,135.21,13.778,4.412,14.757,0.87
134.9,135.17,135.19,13.775,4.413,14.763,0.86
134.64,134.88,134.92,13.723,4.427,14.753,0.87
133.82,134.34,134.91,24.231,11.327,15.143,0.86
134.38,134.83,135.17,20.483,9.045,15.161,0.86
134.69,135.21,134.39,14.492,4.479,20.046,0.86
134.64,134.91,134.73,13.762,4.469,16.34,0.87
134.39,134.72,134.76,15.101,4.452,16.558,0.85
134.63,134.82,134.96,13.749,4.461,14.772,0.87
134.74,134.95,135.1,13.748,4.457,14.739,0.87
134.64,134.85,134.9,13.722,4.466,15.309,0.87
134.48,134.9,134.04,13.712,4.511,19.65,0.87
134.44,134.64,134.7,13.671,4.462,14.77,0.87
134.42,134.65,134.7,13.653,4.462,14.708,0.87
134.31,134.5,134.58,13.604,4.464,14.702,0.88
134.35,134.55,134.63,13.612,4.463,14.698,0.88
134.42,134.63,134.74,13.665,4.46,14.697,0.88
134.75,134.94,135.08,13.783,4.45,14.687,0.87
134.94,135.15,135.25,13.839,4.448,15.005,0.87
134.87,135.29,134.48,13.829,4.491,19.639,0.86
134.74,134.97,135.01,13.783,4.456,15.337,0.87
134.6,134.75,134.94,13.716,4.46,14.683,0.87
134.61,134.78,134.98,13.716,4.457,14.688,0.87
134.33,134.5,134.67,13.674,4.463,14.691,0.88
134.49,134.65,134.82,13.696,4.46,14.682,0.87
134.43,134.6,134.66,13.693,4.464,15.239,0.87
134.47,134.81,133.96,13.718,4.507,19.588,0.87
134.54,134.69,134.74,13.704,4.463,14.986,0.87
134.51,134.63,134.74,13.718,4.462,14.67,0.87
134.54,134.68,134.8,13.755,4.462,14.679,0.87
134.69,134.9,135.01,14.382,4.454,15.374,0.86
134.55,134.76,134.82,14.382,4.456,15.509,0.86
134.42,134.72,134.61,15.013,4.461,17.29,0.85
134.22,134.56,133.84,13.649,4.516,19.386,0.88
133.98,134.14,134.28,13.566,4.479,14.648,0.88
133.95,134.16,134.24,14.423,5.279,16.054,0.87
134.17,134.27,134.41,13.592,5.161,14.92,0.88
134.07,134.19,134.36,13.556,4.471,14.645,0.88
134.17,134.33,134.44,14.133,4.464,15.355,0.87
134.19,134.41,134.4,17.404,6.696,18.136,0.89
134.4,134.7,134.14,14.821,5.266,18.884,0.89
134.46,134.61,134.72,13.781,4.455,15.157,0.87
133.64,134.19,134.46,23.289,9.498,18.142,0.84
133.27,133.98,134.41,26.989,11.341,18.405,0.84
134.37,134.56,134.61,13.955,4.455,15.405,0.87
134.34,134.53,134.58,14.046,4.454,15.517,0.87
134.04,134.18,134.14,14.329,6.356,16.704,0.87
133.93,134.02,134.08,13.433,5.074,15.231,0.88
133.79,134,134.07,15.308,5.113,16.423,0.88
133.89,133.96,134.18,15.483,6.446,15.562,0.91
133.64,133.83,133.66,18.472,7.692,19.336,0.93
133.69,133.95,133.51,15.898,6.298,19.404,0.92
133.33,133.6,133.16,16.072,5.395,22.417,0.89
133.12,133.49,132.69,15.475,6.335,21.818,0.9
133.02,133.61,132.62,16.904,5.871,23.214,0.9
133.51,133.86,133.24,17.152,7.561,21.448,0.92
133.36,133.69,133.57,16.922,5.799,19.062,0.89
133.1,133.52,133.31,17.178,5.543,19.704,0.89
133.34,133.51,133.15,15.583,8.394,20.32,0.9
133.42,134.05,132.98,16.693,5.541,23.574,0.89
133.39,133.68,133.54,11.701,3.688,14.253,0.68
134.02,134.1,134.91,9.247,1.788,4.277,0.5
134.03,134.12,134.72,8.884,1.847,6.257,0.49
133.75,134.19,133.98,10.54,0.837,10.833,0.52
132.92,133.35,134.35,20.305,12.093,7.209,0.69
133.07,133.2,134.67,18.487,12.399,2.684,0.74
133.46,133.67,134.09,10.175,1.345,7.289,0.52
133.31,133.58,133.56,10.699,0.634,9.926,0.53
133.2,133.19,134.09,10.824,2.777,5.445,0.54
133.18,133.14,134.08,10.767,1.537,4.478,0.54
133.11,133.31,133.37,11.138,0.434,9.961,0.55
133.23,133.12,133.63,8.316,1.838,7.105,0.52
132.69,132.61,133.93,14.728,9.184,2.19,0.68
132.07,132.26,133.61,20.517,12.688,6.095,0.72
132.91,132.93,133.28,11.233,4.692,8.597,0.62
132.73,132.59,133.61,10.411,2.18,5.124,0.55
133.13,132.83,134.16,10.503,0.935,4.469,0.55
133.51,133.17,133.74,9.704,1.636,9.875,0.53
133.27,132.96,134.23,11.515,1.495,6.019,0.55
133.37,133.03,134.45,11.728,1.468,5.065,0.57
133.33,133.27,134.17,17.247,8.251,9.973,0.65
132.5,132.36,134.16,21.962,13.268,7.138,0.72
133.29,132.84,134.62,16.961,9.613,4.206,0.73
133.79,133.43,134.37,10.345,0.917,7.968,0.52
134,133.41,134.4,7.629,0.907,6.554,0.49
133.73,133.06,134.66,7.49,0.9,1.264,0.5
133.56,132.96,134.48,9.659,2.559,4.469,0.52
133.29,132.71,134.29,11.167,2.622,5.679,0.63
133.14,132.75,133.45,11.304,3.166,12.176,0.56
133.25,132.74,134.41,11.252,1.915,4.756,0.58
133.27,132.8,133.96,10.388,1.85,7.685,0.54
133.19,132.51,133.74,8.675,2.31,7.834,0.53
133.19,132.62,134.21,11.512,2.543,5.843,0.56
132.19,132.31,133.89,22.044,11.865,7.659,0.69
132.21,132.1,133.83,22.503,12.565,7.985,0.69
132.92,132.57,134.13,15.095,6.596,5.511,0.64
132.88,132.4,133.72,12.665,3.903,7.449,0.68
133.21,132.55,133.34,9.972,3.095,11.199,0.55
133.3,132.51,134.21,10.433,2.397,5.153,0.55
133.53,132.55,134.44,10.896,3.199,5.856,0.54
133.94,133.18,134.34,10.896,2.161,10.632,0.52
133.91,132.92,134.92,10.91,2.751,6.541,0.53
133.32,132.66,135.17,19.155,10.051,4.813,0.67
132.95,132.42,134.36,21.191,11.902,9.957,0.68
133.72,132.94,134.38,10.321,2.174,9.427,0.53
133.75,132.84,134.99,10.25,2.551,4.955,0.52
133.59,132.86,134.02,9.823,1.395,9.756,0.52
133.68,132.75,134.17,8.576,2.033,8.299,0.51
133.66,132.75,134.84,9.863,1.396,3.854,0.52
133.6,132.75,134.69,10.28,1.994,5.623,0.53
133.59,132.9,133.86,10.958,3.777,12.71,0.53
133.74,132.89,134.71,10.698,2.78,6.729,0.53
133.61,132.96,134.64,10.254,2.69,4.941,0.53
133.45,132.96,133.9,9.777,1.776,8.265,0.53
133.63,132.82,134.41,10.311,2.098,7.44,0.57
133.72,132.79,134.9,10.011,2.157,4.275,0.54
133.64,132.78,134.43,10.001,2.535,8.082,0.53
133.1,132.37,133.91,14.34,7.117,9.754,0.63
132.46,132.03,134.61,21.62,12.763,4.177,0.71
132.9,132.36,133.8,12.362,6.525,6.792,0.64
133.57,132.73,133.83,10.555,5.098,11.466,0.64
133.04,132.72,133.58,10.437,2.106,9.323,0.55
133.08,132.38,134.13,10.395,2.867,5.168,0.55
133.05,132.5,133.92,10.436,2.663,6.377,0.65
132.89,132.74,133.31,11.073,1.875,10.032,0.6
133.52,132.77,134.54,9.766,0.955,3.745,0.54
133.06,132.79,133.6,10.492,1.989,9.897,0.54
133.13,132.49,133.83,10.377,2.285,7.833,0.54
133.45,132.56,134.55,10.053,1.82,4.289,0.54
133.23,132.55,133.99,11.208,2.421,9.245,0.55
132.88,132.62,133.4,10.563,1.465,9.001,0.55
132.97,132.26,134.04,9.294,0.927,3.486,0.54
132.14,132.01,133.23,19.314,10.617,9.738,0.69
131.85,131.77,133.52,19.421,11.246,5.82,0.7
132.87,132.41,133.7,9.677,1.33,7.064,0.55
133.06,132.63,133.96,11.57,2.318,8.535,0.59
133.47,132.87,134.37,10.805,1.005,7.663,0.54
133.58,133.02,134.34,11.257,2.461,9.626,0.54
133.93,133,135.08,10.237,2.912,5.077,0.52
133.91,133.2,134.97,10.519,0.99,6.79,0.52
133.87,133.15,134.4,9.77,2.007,9.224,0.52
133.88,132.87,134.82,10.546,3.762,6.021,0.53
133.76,132.99,134.8,11.136,2.908,7.537,0.57
133.91,133.27,134.43,10.23,2.68,10.583,0.53
133.96,133.2,135.12,10.6,2.41,5.086,0.52
133.65,133.21,135.09,15.829,6.974,5.698,0.62
133.51,133.25,134.95,21.926,12.282,10.45,0.68
134.08,133.34,135.71,15.696,9.091,3.406,0.68
134.15,133.36,135.38,10.839,3.095,4.959,0.59
134.11,133.49,134.69,9.94,2.287,10.153,0.52
134.06,133.16,135.22,10.347,3.218,5.58,0.52
134.07,133.09,135.17,9.24,2.991,4.647,0.51
134.2,133.35,135,9.049,2.645,6.785,0.5
134.29,133.4,135.44,8.536,1.634,2.865,0.49
134.13,133.59,134.6,10.486,2.149,10.632,0.51
134.22,133.59,134.63,9.582,1.62,9.417,0.5
134.09,133.59,135.39,11.898,1.544,5.366,0.53
134.21,133.46,135.37,9.18,1.757,3.529,0.51
134.07,133.47,134.58,10.647,2.982,9.769,0.63
134.23,133.32,135.41,11.056,5.66,3.192,0.66
133.34,132.86,135.37,20.212,12.563,3.821,0.69
133.42,133.19,134.62,19.439,11.668,9.922,0.68
134.51,133.85,135.62,8.812,1.031,3.837,0.49
134.42,133.91,135.61,10.897,2.271,5.231,0.51
134.71,134.22,135.29,9.917,1.543,8.997,0.49
134.37,133.77,135.57,12.478,4.559,5.532,0.72
134.08,133.83,135.27,13.898,5.076,6.799,0.73
134.45,134.11,135.22,12.415,4.196,10.045,0.65
134.38,133.72,135.77,11.731,4.431,3.276,0.74
134.41,134.11,135.06,11.051,3.279,9.3,0.63
134.41,133.94,135.6,11.908,4.4,5.437,0.69
134.67,134.35,135.44,10.874,2.419,8.36,0.55
134.69,134.55,135.2,10.093,0.952,8.646,0.49
134.74,134.32,135.85,8.752,0.939,2.648,0.48
134.39,134.36,134.79,11.12,2.352,10.958,0.51
134.51,134.48,134.76,10.572,2.928,11.718,0.5
134.73,134.65,134.93,9.824,2.71,10.836,0.5
134.45,134.6,135.11,14.216,7.646,9.932,0.63
133.63,134,134.99,23.312,14.539,11.403,0.73
134.31,134.68,135.23,17.47,9.193,10.953,0.64
134.57,134.83,135.05,11.957,0.969,11.165,0.51
134.62,134.67,134.91,10.883,3.202,12.296,0.5
134.53,134.7,134.95,10.885,1.785,10.763,0.5
134.74,134.84,135.09,11.087,2.704,11.713,0.5
134.93,135.02,135.34,10.885,2.592,11.439,0.49
134.88,135.03,135.32,10.884,1.865,10.751,0.49
134.84,134.96,135.15,11.184,3.556,12.772,0.49
134.2,134.53,135.19,19.298,11.333,11.25,0.67
133.67,134.12,134.9,21.666,12.54,11.422,0.68
134.5,134.56,134.87,14.95,8.065,13.077,0.62
134.37,134.55,134.64,11.174,2.259,11.323,0.52
134.13,134.42,134.42,11.288,1.943,11.249,0.51
134.14,134.46,134.53,11.432,0.942,10.726,0.52
134.45,134.45,134.54,9.801,3.702,12.166,0.5
134.2,134.44,134.47,12.184,3.528,12.913,0.54
134.31,134.35,134.5,10.062,3.122,11.503,0.5
134.29,134.57,135.2,11.864,1.43,8.046,0.51
134.58,134.41,135.55,9.475,2.928,4.472,0.49
134.44,134.76,134.95,11.045,1.148,10.052,0.5
134.24,134.59,134.59,11.618,2.28,11.817,0.5
134.29,134.57,134.98,11.855,2.494,10.112,0.51
133.8,134.31,135.09,20.916,11.624,9.409,0.66
133.88,134.5,135,20.679,11.165,10.284,0.66
134.57,134.98,135.01,11.393,1.575,10.167,0.49
134.64,134.78,135.7,11.088,2.634,4.786,0.49
134.4,134.61,135.32,11.23,2.728,6.476,0.49
133.9,134.37,133.6,19.464,11.415,23.547,0.91
133.47,134.1,133.25,22.468,11.98,25.951,0.93
133.62,133.8,133.87,21.991,13.907,21.122,0.94
133.57,133.82,133.64,22.122,13.185,22.171,0.94
132.66,133.27,132.8,31.753,16.364,26.863,0.92
132.67,133.03,133.06,32.507,17.98,24.665,0.93
133.42,133.72,133.63,23.483,12.216,23.023,0.94
133.63,133.85,133.44,21.312,12.397,22.733,0.95
133.52,133.98,132.98,22.283,11.963,25.995,0.94
133.58,133.91,133.69,22.313,11.887,22.557,0.94
133.49,133.67,133.63,21.753,11.606,20.947,0.94
133.38,133.84,133.01,22.904,11.209,25.787,0.94
133.63,133.88,133.13,21.425,11.894,24.39,0.95
133.51,133.78,133.6,22.875,12.041,22.822,0.94
133.74,133.88,133.63,21.979,13.035,22.741,0.94
133.77,134.22,133.17,22.688,11.682,26.85,0.94
133.98,134.26,133.93,22.243,11.232,22.971,0.94
133.7,133.97,134.24,27.395,13.725,21.039,0.92
133.15,133.83,133.59,33.114,15.121,25.372,0.91
134.07,134.37,134.17,24.057,11.973,22.611,0.93
134.41,134.59,134.58,21.976,11.238,21.343,0.94
134.13,134.36,134.18,28.182,15.719,24.826,0.95
133.93,134.15,134.31,31.704,17.499,24.611,0.96
134.08,134.24,134.68,30.105,16.203,22.074,0.96
135.03,135.38,134.3,14.241,5.38,21.013,0.85
134.96,135.35,135.09,15.968,4.414,17.831,0.83
134.92,135.26,135.04,15.515,4.424,17.192,0.84
134.8,135.12,134.14,14.752,5.902,21.553,0.85
134.78,134.91,134.69,14.126,5.103,16.773,0.86
134.71,134.97,134.84,15.413,4.434,17.198,0.84
134.79,135,134.89,14.706,5.57,16.41,0.86
134.69,135.1,134.47,15.25,4.472,19.135,0.85
134.54,134.9,134.28,14.391,4.485,18.588,0.86
134.24,134.35,134.56,16.964,6.445,15.195,0.92
134.28,134.35,134.68,17.573,7.024,14.763,0.93
134.32,134.5,134.65,18.092,7.457,16.319,0.92
134.52,134.89,134.12,16.917,6.39,20.375,0.91
133.9,134.31,134.68,24.308,11.885,16.682,0.85
133.71,134.23,134.69,24.454,10.926,15.602,0.85
134.58,134.9,134.83,15.039,4.447,16.244,0.86
134.97,135.22,135.18,13.991,4.442,14.886,0.87
135.02,135.29,135.26,14.266,4.435,15.262,0.86
135.1,135.31,135.26,13.95,4.431,15.209,0.86
134.97,135.29,135.18,15.238,4.423,16.922,0.84
135.09,135.46,134.92,14.468,4.448,18.581,0.86
135.14,135.6,134.75,14.037,4.466,19.544,0.86
135.21,135.49,135.51,14.023,4.419,15.117,0.86
134.94,135.18,135.22,13.968,4.436,14.876,0.87
134.66,135.09,134.24,13.96,4.491,19.616,0.87
134.81,135.03,135.02,13.976,4.451,15.468,0.87
134.85,135.1,135.19,13.957,4.441,14.743,0.87
134.92,135.18,135.2,13.983,4.446,14.747,0.87
134.77,135.16,134.51,13.951,5.053,18.568,0.87
134.93,135.27,134.88,13.974,4.467,17.137,0.87
134.9,135.09,135.24,14.975,5.211,14.763,0.89
134.98,135.15,135.28,14.313,4.687,14.755,0.87
135.19,135.4,135.46,14.017,4.439,14.74,0.86
135.1,135.33,135.39,14.034,4.447,14.734,0.86
135.02,135.23,135.33,13.994,4.45,14.758,0.87
135.08,135.29,135.38,14.004,4.454,14.76,0.86
135.29,135.52,135.62,14.01,4.446,14.76,0.86
135.07,135.31,135.39,13.934,4.452,14.755,0.86
134.87,135.13,135.23,13.877,4.458,14.721,0.87
134.76,135.01,135.15,13.879,4.459,14.711,0.87
134.91,135.16,135.28,13.896,4.449,14.714,0.87
135.08,135.32,135.47,13.954,4.44,14.718,0.86
134.98,135.18,135.37,13.918,4.443,14.719,0.87
135.15,135.37,135.49,13.935,4.434,14.723,0.86
135.24,135.54,135.63,14.005,4.431,14.706,0.86
135.15,135.46,135.53,13.98,4.437,14.709,0.86
135.25,135.58,135.63,13.956,4.435,14.731,0.86
135.16,135.51,135.53,13.936,4.438,14.73,0.86
134.97,135.4,134.97,13.894,4.466,17.173,0.87
134.96,135.37,134.96,13.893,4.469,17.295,0.87
134.94,135.23,135.31,13.877,4.447,14.742,0.87
134.07,134.6,135.25,24.008,11.148,14.778,0.85
134.25,134.76,135.22,22.192,9.709,15.385,0.85
134.94,135.19,135.32,13.917,4.454,14.755,0.87
134.87,135.13,135.24,13.93,4.457,14.768,0.87
134.8,135.08,135.2,13.897,4.458,14.768,0.87
134.76,135.13,134.75,13.903,4.484,17.524,0.87
134.78,135.12,134.87,13.92,4.474,16.925,0.87
134.73,134.96,135.09,13.893,4.458,15.117,0.87
134.81,135.05,135.18,13.88,4.451,14.755,0.87
134.72,134.93,135.07,13.884,4.456,14.728,0.87
134.75,135.01,135.1,13.908,4.454,14.726,0.87
134.84,135.1,135.19,13.938,4.452,14.741,0.87
134.68,135.1,134.41,13.923,4.497,18.981,0.87
134.57,135,134.93,15.299,4.451,16.914,0.85
135.01,135.29,135.39,13.933,4.443,14.749,0.87
135.18,135.48,135.55,13.935,4.439,14.792,0.86
135.01,135.27,135.4,13.865,4.444,14.802,0.86
134.93,135.21,135.06,13.858,4.463,16.657,0.87
135.02,135.29,134.91,13.861,4.475,17.823,0.86
135.06,135.29,135.43,13.829,4.443,14.802,0.86
134.89,135.26,135.32,15.178,4.438,16.498,0.85
134.58,135.15,135.11,16.729,4.431,18.46,0.83
134.89,135.16,135.32,13.831,4.447,14.809,0.87
134.78,135.04,135.18,13.828,4.454,14.827,0.87
134.68,135.07,134.55,13.819,4.486,18.215,0.87
134.69,135,134.84,13.812,4.471,16.404,0.87
134.59,134.89,134.96,14.239,4.456,15.467,0.86
134.78,134.96,135.06,14.295,5.865,15.231,0.88
134.76,135.01,135.07,13.707,4.451,14.834,0.87
134.84,135.13,135.12,13.728,4.447,15.433,0.87
134.76,135.21,134.49,13.768,4.487,19.057,0.87
134.5,134.99,134.92,15.957,4.434,17.675,0.84
134.69,134.94,135.03,13.73,4.451,14.81,0.87
134.53,134.79,134.89,13.942,4.455,15.138,0.87
134.43,134.8,134.81,14.925,4.449,16.417,0.85
134.54,134.89,134.46,13.709,4.485,17.896,0.87
134.45,134.8,134.58,14.512,4.469,17.595,0.86
134.35,134.6,134.69,14.224,5.05,15.696,0.87
134.38,134.52,134.56,14.192,6.975,16.47,0.87
134.12,134.43,134.72,18.679,8.312,15.773,0.86
133.51,134.07,134.75,25.194,11.829,14.885,0.86
134.33,134.64,134.51,15.301,6.335,16.731,0.87
134.26,134.69,134.02,14.254,5.296,19.448,0.87
134.31,134.58,134.64,13.709,4.653,14.86,0.88
134.28,134.52,134.64,13.982,5.159,15.478,0.87
134.27,134.62,134.61,15.144,4.525,16.575,0.86
134.12,134.28,134.53,16.464,6.295,15.168,0.92
133.97,134.28,133.74,15.69,5.861,19.046,0.91
133.97,134.21,134,14.096,5.162,16.899,0.88
134.04,134.24,134.28,13.84,4.465,15.36,0.88
134.02,134.21,134.28,13.632,4.464,15.113,0.88
133.73,133.83,133.78,16.756,8.098,18.06,0.93
133.5,133.62,133.48,17.304,8.112,18.795,0.93
133.56,133.68,133.81,14.688,5.164,15.601,0.9
133.57,133.76,133.88,16.125,5.617,16.652,0.89
133.84,133.99,134.08,13.506,4.463,15.287,0.88
133.63,133.76,133.84,14.528,5.112,16.285,0.89
133.37,133.81,132.91,16.215,5.862,22.832,0.89
133.23,133.48,132.38,16.957,6.579,26.48,0.92
132.48,132.92,132.93,24.575,11.438,20.25,0.89
132.47,132.9,133.32,25.451,11.625,18.159,0.88
133.05,133.17,132.76,15.515,6.944,20.383,0.91
133.09,133.26,132.62,18.115,8.037,21.857,0.94
133.12,133.28,133.29,17.329,6.682,18.197,0.92
133.2,133.4,133.37,16.018,6.2,17.952,0.9
133.35,133.77,132.97,15.854,5.689,21.65,0.9
133.19,133.54,133.12,17.588,7.522,20.157,0.9
132.29,132.8,133.4,26.508,12.276,17.395,0.88
132.75,133.07,133.21,22.923,11.712,18.996,0.9
133.51,133.8,133.05,15.614,6.771,20.553,0.91
133.29,133.71,133.44,16.767,5.515,19.215,0.89
133.44,133.74,133.48,16.375,7.196,19.426,0.89
133.49,133.77,133.54,12.284,4.121,14.527,0.71
133.63,133.77,133.72,8.391,0.834,8.819,0.51
133.7,133.78,133.86,9.865,2.013,9.309,0.6
133.42,133.48,133.51,8.81,1.313,8.989,0.52
133.26,133.21,134.04,9.651,1.462,4.388,0.53
132.74,132.84,134,16.49,9.102,4.146,0.67
132.17,132.58,133.25,21.793,12.263,10.592,0.7
132.72,132.77,133.28,15.003,7.306,10.132,0.66
133,132.87,133.83,9.831,1.49,4.431,0.54
133.01,132.91,133.62,9.805,1.358,7.146,0.54
133.55,133.42,133.77,9.744,1,9.304,0.52
133.35,133.02,134.1,9.896,2.177,4.809,0.54
132.9,132.67,133.87,12.994,4.17,5.827,0.73
132.98,132.88,133.18,11.343,2.838,10.361,0.66
133.44,132.96,134.24,9.377,1.754,4.628,0.53
133.6,133.17,134.73,13.791,6.24,3.819,0.63
133.11,132.91,134.88,21.45,12.52,4.944,0.69
134.11,133.65,135.2,13.709,6.189,4.648,0.62
133.69,133.25,134.14,12.358,3.56,9.336,0.7
133.84,133.03,134.6,8.576,2.611,3.617,0.51
133.58,132.82,134.43,10.705,2.69,4.418,0.61
